Unnamed: 0,INCIDENT_ID,DATA_YEAR,PUB_AGENCY_NAME,STATE_ABBR,STATE_NAME,POPULATION_GROUP_DESC,INCIDENT_DATE,TOTAL_OFFENDER_COUNT,OFFENDER_RACE,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,SEVERITY
140678,139960,2009,35,NC,North Carolina,"Cities from 10,000 thru 24,999",06-AUG-09,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,28,7,0
140679,139961,2009,35,NC,North Carolina,"Cities from 10,000 thru 24,999",07-OCT-09,1,2,1,Simple Assault,1.0,Parking/Drop Lot/Garage,34,7,1
140680,139913,2009,170,NC,North Carolina,"Non-MSA counties from 10,000 thru 24,999",14-OCT-09,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
140681,139914,2009,70,NC,North Carolina,"Cities from 10,000 thru 24,999",27-MAR-09,2,5,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
140682,139962,2009,70,NC,North Carolina,"Cities from 10,000 thru 24,999",07-DEC-09,1,5,4,Intimidation,4.0,School/College,6,7,1
140683,139915,2009,172,NC,North Carolina,"MSA counties from 25,000 thru 99,999",27-APR-09,1,2,1,Intimidation,1.0,Residence/Home,40,7,1
140684,139963,2009,189,NC,North Carolina,"Cities from 2,500 thru 9,999",01-OCT-09,3,2,1,Intimidation,1.0,Residence/Home,40,7,1
140685,139916,2009,175,NC,North Carolina,"MSA counties from 25,000 thru 99,999",15-MAR-09,3,5,1,Simple Assault,1.0,Residence/Home,6,7,1
140686,139917,2009,175,NC,North Carolina,"MSA counties from 25,000 thru 99,999",17-MAR-09,1,5,2,Simple Assault,2.0,Residence/Home,6,7,1
140687,139918,2009,175,NC,North Carolina,"MSA counties from 25,000 thru 99,999",21-JUN-09,1,2,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,31,7,1
140688,139919,2009,175,NC,North Carolina,"MSA counties from 25,000 thru 99,999",10-DEC-09,0,4,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,21,7,1
140689,139920,2009,175,NC,North Carolina,"MSA counties from 25,000 thru 99,999",13-DEC-09,1,2,1,Intimidation,1.0,Residence/Home,21,7,1
140690,139964,2009,175,NC,North Carolina,"MSA counties from 25,000 thru 99,999",04-MAY-09,0,4,1,Not Specified,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,0
140691,139965,2009,175,NC,North Carolina,"MSA counties from 25,000 thru 99,999",19-OCT-09,0,4,1,Intimidation,1.0,Other/Unknown,6,7,1
140692,139966,2009,96,NC,North Carolina,"Cities from 2,500 thru 9,999",31-OCT-09,1,2,1,Robbery,1.0,Highway/Road/Alley/Street/Sidewalk,40,7,1
140693,139967,2009,186,NC,North Carolina,"MSA counties from 25,000 thru 99,999",08-JAN-09,0,4,1,Intimidation,1.0,Parking/Drop Lot/Garage,6,7,1
140694,139968,2009,67,NC,North Carolina,"Cities from 10,000 thru 24,999",11-OCT-09,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
140695,139969,2009,181,NC,North Carolina,"Cities from 10,000 thru 24,999",24-DEC-09,1,2,1,Simple Assault,1.0,Residence/Home,28,7,1
140696,139970,2009,191,NC,North Carolina,"Cities from 25,000 thru 49,999",01-JAN-09,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,16,7,0
140697,139971,2009,191,NC,North Carolina,"Cities from 25,000 thru 49,999",24-APR-09,0,4,1,Simple Assault,1.0,Service/Gas Station,6,7,1
140698,139972,2009,191,NC,North Carolina,"Cities from 25,000 thru 49,999",01-SEP-09,0,4,3,Destruction/Damage/Vandalism of Property,3.0,Residence/Home,6,7,0
140699,139973,2009,191,NC,North Carolina,"Cities from 25,000 thru 49,999",08-SEP-09,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,6,7,0
140700,139974,2009,191,NC,North Carolina,"Cities from 25,000 thru 49,999",02-NOV-09,6,2,1,Simple Assault,1.0,Convenience Store,40,7,1
140701,139975,2009,191,NC,North Carolina,"Cities from 25,000 thru 49,999",31-DEC-09,1,2,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,40,7,1
140702,139976,2009,190,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",27-SEP-09,1,5,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
140703,139977,2009,1,NC,North Carolina,"Cities from 10,000 thru 24,999",26-MAY-09,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Other/Unknown,6,0,0
140704,139978,2009,1,NC,North Carolina,"Cities from 10,000 thru 24,999",12-OCT-09,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Commercial/Office Building,31,0,0
140705,141748,2009,1,NC,North Carolina,"Cities from 10,000 thru 24,999",25-MAY-09,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Other/Unknown,6,0,0
140706,141749,2009,1,NC,North Carolina,"Cities from 10,000 thru 24,999",23-AUG-09,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,26,7,0
140707,141750,2009,152,NC,North Carolina,"Cities from 2,500 thru 9,999",06-MAY-09,1,5,1,Intimidation,1.0,Parking/Drop Lot/Garage,6,7,1
140708,139979,2009,212,NC,North Carolina,"Non-MSA counties from 10,000 thru 24,999",02-JAN-09,1,5,1,Intimidation,1.0,School/College,6,7,1
140709,141751,2009,202,NC,North Carolina,"Cities from 2,500 thru 9,999",12-JUL-09,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,16,7,0
140710,141752,2009,202,NC,North Carolina,"Cities from 2,500 thru 9,999",30-OCT-09,1,5,1,Simple Assault,1.0,Residence/Home,6,7,1
140711,139980,2009,38,NC,North Carolina,"Cities from 100,000 thru 249,999",29-JUL-09,2,5,8,Destruction/Damage/Vandalism of Property,0.0,Restaurant,31,0,0
140712,139981,2009,231,NC,North Carolina,"Cities from 2,500 thru 9,999",03-DEC-09,1,5,1,Intimidation,1.0,Other/Unknown,6,7,1
140713,141753,2009,231,NC,North Carolina,"Cities from 2,500 thru 9,999",13-JUN-09,1,5,8,Aggravated Assault;Destruction/Damage/Vandalism of Property,4.0,Residence/Home,6,7,1
140714,141754,2009,88,NC,North Carolina,"Cities from 25,000 thru 49,999",14-JAN-09,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,6,15,0
147141,146462,2010,218,NC,North Carolina,"Cities from 2,500 thru 9,999",22-OCT-10,1,5,2,Aggravated Assault;Intimidation,2.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
147142,146463,2010,25,NC,North Carolina,"MSA counties 100,000 or over",20-SEP-10,0,4,4,Intimidation,4.0,Residence/Home,6,7,1
147143,146464,2010,25,NC,North Carolina,"MSA counties 100,000 or over",02-NOV-10,0,4,3,Burglary/Breaking & Entering;Destruction/Damage/Vandalism of Property;Not Specified,0.0,Church/Synagogue/Temple/Mosque,35,15,0
147144,146465,2010,25,NC,North Carolina,"MSA counties 100,000 or over",12-NOV-10,1,5,1,Simple Assault,1.0,School/College,6,7,1
147145,146466,2010,9,NC,North Carolina,"Cities from 50,000 thru 99,999",05-MAY-10,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Restaurant,6,0,0
147146,146467,2010,9,NC,North Carolina,"Cities from 50,000 thru 99,999",08-JUN-10,1,4,1,Intimidation,1.0,Restaurant,6,7,1
147147,146468,2010,9,NC,North Carolina,"Cities from 50,000 thru 99,999",15-AUG-10,4,2,3,Destruction/Damage/Vandalism of Property;Intimidation,2.0,Other/Unknown,40,3,1
147148,146469,2010,9,NC,North Carolina,"Cities from 50,000 thru 99,999",11-OCT-10,0,4,2,Destruction/Damage/Vandalism of Property,2.0,Residence/Home,26,7,0
147149,146470,2010,9,NC,North Carolina,"Cities from 50,000 thru 99,999",25-OCT-10,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,26,7,0
147150,146471,2010,9,NC,North Carolina,"Cities from 50,000 thru 99,999",31-OCT-10,0,4,2,Destruction/Damage/Vandalism of Property,2.0,Residence/Home,26,7,0
147151,146472,2010,9,NC,North Carolina,"Cities from 50,000 thru 99,999",07-DEC-10,0,4,2,Destruction/Damage/Vandalism of Property,2.0,Residence/Home,6,7,0
147152,146473,2010,9,NC,North Carolina,"Cities from 50,000 thru 99,999",12-OCT-10,1,5,2,Intimidation,2.0,Parking/Drop Lot/Garage,6,7,1
147153,146474,2010,18,NC,North Carolina,"Cities from 2,500 thru 9,999",09-APR-10,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Government/Public Building,6,5,0
147154,146475,2010,18,NC,North Carolina,"Cities from 2,500 thru 9,999",04-OCT-10,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
147155,146476,2010,18,NC,North Carolina,"Cities from 2,500 thru 9,999",14-OCT-10,1,5,1,Intimidation,1.0,Service/Gas Station,6,7,1
147156,146477,2010,150,NC,North Carolina,"Cities from 10,000 thru 24,999",26-MAY-10,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
147157,146478,2010,112,NC,North Carolina,"Cities from 25,000 thru 49,999",07-JUN-10,3,2,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,16,7,1
147158,146479,2010,32,NC,North Carolina,"MSA counties from 25,000 thru 99,999",24-SEP-10,0,4,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Residence/Home,6,7,1
147159,146480,2010,32,NC,North Carolina,"MSA counties from 25,000 thru 99,999",09-OCT-10,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Other/Unknown,31,7,0
147160,146493,2010,40,NC,North Carolina,"MSA counties from 25,000 thru 99,999",15-SEP-10,1,5,1,Aggravated Assault,1.0,Department/Discount Store,6,7,1
147161,146494,2010,103,NC,North Carolina,"Cities from 25,000 thru 49,999",17-FEB-10,1,5,2,Arson;Destruction/Damage/Vandalism of Property,2.0,Parking/Drop Lot/Garage,16,7,1
147162,146495,2010,128,NC,North Carolina,"Cities from 2,500 thru 9,999",25-JUN-10,0,4,2,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,6,5,0
147163,146496,2010,43,NC,North Carolina,"MSA counties from 25,000 thru 99,999",05-JUN-10,0,4,2,Destruction/Damage/Vandalism of Property;Not Specified,0.0,Church/Synagogue/Temple/Mosque,37,15,1
147164,146497,2010,157,NC,North Carolina,"Cities from 25,000 thru 49,999",01-JUN-10,0,4,2,Destruction/Damage/Vandalism of Property;Not Specified,1.0,Residence/Home,40,7,1
147165,146498,2010,157,NC,North Carolina,"Cities from 25,000 thru 49,999",06-JUL-10,1,2,2,Intimidation,2.0,Residence/Home,13,7,1
147166,146499,2010,157,NC,North Carolina,"Cities from 25,000 thru 49,999",17-SEP-10,1,2,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,40,7,1
147167,146500,2010,61,NC,North Carolina,"MSA counties from 25,000 thru 99,999",05-MAY-10,1,5,1,Aggravated Assault,1.0,School/College,6,7,1
147168,146501,2010,65,NC,North Carolina,"Cities from 100,000 thru 249,999",18-MAR-10,2,2,1,Simple Assault,1.0,Air/Bus/Train Terminal,40,7,1
147169,146502,2010,82,NC,North Carolina,"MSA counties from 25,000 thru 99,999",16-JAN-10,1,4,1,Intimidation,1.0,Residence/Home,31,7,1
147170,146503,2010,82,NC,North Carolina,"MSA counties from 25,000 thru 99,999",09-APR-10,1,5,1,Intimidation,1.0,Residence/Home,26,7,1
147171,146504,2010,82,NC,North Carolina,"MSA counties from 25,000 thru 99,999",02-OCT-10,1,5,1,Intimidation,1.0,School/College,16,7,1
147172,146505,2010,82,NC,North Carolina,"MSA counties from 25,000 thru 99,999",16-SEP-10,2,2,1,Intimidation,1.0,School/College,16,7,1
147173,146506,2010,85,NC,North Carolina,"MSA counties from 25,000 thru 99,999",07-JAN-10,3,5,1,Simple Assault,1.0,School/College,21,7,1
147174,146507,2010,85,NC,North Carolina,"MSA counties from 25,000 thru 99,999",21-JAN-10,1,5,1,Not Specified,1.0,Residence/Home,6,7,0
147175,146508,2010,85,NC,North Carolina,"MSA counties from 25,000 thru 99,999",03-SEP-10,0,4,1,Destruction/Damage/Vandalism of Property,0.0,School/College,6,14,0
147176,146509,2010,86,NC,North Carolina,"Cities from 50,000 thru 99,999",01-APR-10,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
147177,146510,2010,86,NC,North Carolina,"Cities from 50,000 thru 99,999",09-MAY-10,7,5,6,Aggravated Assault,6.0,Parking/Drop Lot/Garage,6,7,1
147178,146511,2010,86,NC,North Carolina,"Cities from 50,000 thru 99,999",30-SEP-10,3,2,1,Aggravated Assault,1.0,Residence/Home,40,7,1
147179,146512,2010,168,NC,North Carolina,"Cities from 2,500 thru 9,999",26-OCT-10,1,5,1,Intimidation,1.0,Parking/Drop Lot/Garage,24,7,1
147180,146513,2010,55,NC,North Carolina,"Cities from 2,500 thru 9,999",16-FEB-10,3,5,1,Aggravated Assault,1.0,Service/Gas Station,6,7,1
147181,146514,2010,55,NC,North Carolina,"Cities from 2,500 thru 9,999",17-SEP-10,0,4,1,Destruction/Damage/Vandalism of Property,0.0,School/College,6,5,0
147182,146515,2010,95,NC,North Carolina,"MSA counties 100,000 or over",12-JAN-10,1,5,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
147183,146516,2010,95,NC,North Carolina,"MSA counties 100,000 or over",22-MAR-10,1,5,1,Intimidation,1.0,Residence/Home,16,7,1
147184,146517,2010,95,NC,North Carolina,"MSA counties 100,000 or over",29-APR-10,2,2,1,Aggravated Assault,1.0,School/College,40,7,1
147185,146518,2010,95,NC,North Carolina,"MSA counties 100,000 or over",01-JUN-10,1,5,2,Aggravated Assault;Destruction/Damage/Vandalism of Property,2.0,Parking/Drop Lot/Garage,6,7,1
147186,146519,2010,93,NC,North Carolina,"Cities from 250,000 thru 499,999",25-FEB-10,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,6,15,0
147187,146520,2010,93,NC,North Carolina,"Cities from 250,000 thru 499,999",31-MAY-10,1,5,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,16,7,1
147188,146521,2010,93,NC,North Carolina,"Cities from 250,000 thru 499,999",29-JUL-10,0,4,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,28,7,1
147189,146522,2010,93,NC,North Carolina,"Cities from 250,000 thru 499,999",18-AUG-10,1,5,4,Destruction/Damage/Vandalism of Property,4.0,Residence/Home,6,7,0
147190,146523,2010,104,NC,North Carolina,"Cities from 100,000 thru 249,999",28-JUL-10,2,5,2,Intimidation,2.0,Residence/Home,6,7,1
147191,146524,2010,104,NC,North Carolina,"Cities from 100,000 thru 249,999",09-SEP-10,2,5,1,Simple Assault,1.0,Residence/Home,6,7,1
147192,146525,2010,184,NC,North Carolina,"Cities from 10,000 thru 24,999",02-JUL-10,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,16,7,0
147193,146526,2010,100,NC,North Carolina,"MSA counties from 25,000 thru 99,999",15-OCT-10,3,5,1,Intimidation,1.0,Residence/Home,31,7,1
147194,146527,2010,148,NC,North Carolina,"Cities from 25,000 thru 49,999",30-OCT-10,1,5,4,Destruction/Damage/Vandalism of Property;Intimidation,2.0,Parking/Drop Lot/Garage,6,7,1
147195,146528,2010,148,NC,North Carolina,"Cities from 25,000 thru 49,999",22-APR-10,1,5,1,Simple Assault,1.0,Parking/Drop Lot/Garage,21,7,1
147196,146529,2010,109,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",23-APR-10,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
147197,146481,2010,208,NC,North Carolina,"Cities from 2,500 thru 9,999",24-MAR-10,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,6,7,0
147198,146530,2010,208,NC,North Carolina,"Cities from 2,500 thru 9,999",29-MAY-10,1,5,1,Intimidation,1.0,Parking/Drop Lot/Garage,21,7,1
147199,146482,2010,196,NC,North Carolina,"Cities from 10,000 thru 24,999",28-OCT-10,1,5,1,Aggravated Assault,1.0,Residence/Home,6,7,1
147200,146483,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",12-JAN-10,3,2,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,40,7,1
147201,146484,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",11-JUN-10,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
147202,146485,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",24-JUN-10,1,5,1,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,0
147203,146486,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",30-JUL-10,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,24,7,0
147204,146487,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",03-SEP-10,1,5,1,Aggravated Assault,1.0,Residence/Home,21,7,1
147205,146488,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",11-SEP-10,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,24,15,0
147206,146489,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",11-SEP-10,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
147207,146490,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",27-SEP-10,0,4,1,Intimidation,1.0,Other/Unknown,16,7,1
147208,146531,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",24-MAY-10,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,26,14,0
147209,146532,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",17-JUN-10,1,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
147210,146533,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",19-AUG-10,1,5,1,Intimidation,1.0,Parking/Drop Lot/Garage,24,7,1
147211,146534,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",10-SEP-10,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,24,15,0
147212,146535,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",23-SEP-10,3,2,1,Simple Assault,1.0,School/College,16,7,1
147213,146536,2010,42,NC,North Carolina,"Cities from 500,000 thru 999,999",12-OCT-10,0,4,1,Destruction/Damage/Vandalism of Property,0.0,School/College,6,14,0
147214,146491,2010,136,NC,North Carolina,"Cities from 25,000 thru 49,999",30-DEC-10,2,5,1,Intimidation,1.0,Other/Unknown,16,7,1
147215,146492,2010,143,NC,North Carolina,"Cities from 10,000 thru 24,999",29-MAY-10,0,4,1,Destruction/Damage/Vandalism of Property,0.0,School/College,6,5,0
147216,146537,2010,110,NC,North Carolina,"Cities from 50,000 thru 99,999",23-APR-10,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Other/Unknown,6,0,0
147217,148766,2010,35,NC,North Carolina,"Cities from 10,000 thru 24,999",16-JUN-10,1,5,3,Intimidation,3.0,Other/Unknown,16,7,1
147218,146538,2010,172,NC,North Carolina,"MSA counties from 25,000 thru 99,999",26-MAY-10,4,5,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
147219,146539,2010,189,NC,North Carolina,"Cities from 2,500 thru 9,999",13-AUG-10,1,5,1,Intimidation,1.0,Drug Store/Doctor's Office/Hospital,6,7,1
147220,146540,2010,8,NC,North Carolina,"Cities from 25,000 thru 49,999",01-JAN-10,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
147221,146541,2010,191,NC,North Carolina,"Cities from 25,000 thru 49,999",15-MAR-10,1,5,1,Simple Assault,1.0,School/College,28,7,1
147222,146542,2010,191,NC,North Carolina,"Cities from 25,000 thru 49,999",08-MAY-10,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
147223,146543,2010,190,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",15-NOV-10,0,4,1,Simple Assault,1.0,School/College,28,7,1
147224,146544,2010,190,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",28-DEC-10,0,4,1,Intimidation,1.0,Residence/Home,6,7,1
147225,146545,2010,1,NC,North Carolina,"Cities from 10,000 thru 24,999",06-MAY-10,1,5,1,Aggravated Assault,1.0,Residence/Home,6,7,1
147226,146546,2010,116,NC,North Carolina,"Cities from 2,500 thru 9,999",30-APR-10,1,5,1,Simple Assault,1.0,Parking/Drop Lot/Garage,31,7,1
147227,148767,2010,72,NC,North Carolina,"Cities from 2,500 thru 9,999",10-APR-10,0,4,1,Intimidation,1.0,Department/Discount Store,6,7,1
147228,146547,2010,212,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",10-MAR-10,1,5,1,Aggravated Assault,1.0,Residence/Home,6,7,1
147229,148768,2010,212,NC,North Carolina,"Non-MSA counties from 25,000 thru 99,999",22-JAN-10,1,5,1,Intimidation,1.0,Residence/Home,6,7,1
147230,148769,2010,177,NC,North Carolina,"Cities from 250,000 thru 499,999",15-NOV-10,2,5,7,Intimidation,7.0,Highway/Road/Alley/Street/Sidewalk,6,7,1
147231,146548,2010,178,NC,North Carolina,"Cities under 2,500",13-APR-10,1,5,1,Simple Assault,1.0,Air/Bus/Train Terminal,34,7,1
147232,148770,2010,164,NC,North Carolina,"Cities under 2,500",02-MAY-10,3,1,6,Aggravated Assault,6.0,Highway/Road/Alley/Street/Sidewalk,34,7,1
147233,148771,2010,164,NC,North Carolina,"Cities under 2,500",10-JUL-10,1,5,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,6,7,1
147234,146549,2010,237,NC,North Carolina,"Cities from 25,000 thru 49,999",10-AUG-10,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,6,7,0
153770,154917,2011,29,NC,North Carolina,"Cities from 50,000 thru 99,999",21-OCT-11,1,5,1,Simple Assault,1.0,Restaurant,21,7,1
153771,154918,2011,3,NC,North Carolina,"MSA counties from 10,000 thru 24,999",14-NOV-11,0,4,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,6,15,0
153772,154919,2011,218,NC,North Carolina,"Cities from 2,500 thru 9,999",11-OCT-11,1,5,1,Intimidation,1.0,School/College,6,7,1
153773,154920,2011,194,NC,North Carolina,"Cities from 2,500 thru 9,999",10-AUG-11,1,5,2,Burglary/Breaking & Entering;Destruction/Damage/Vandalism of Property,1.0,Restaurant,16,7,1
153774,154921,2011,25,NC,North Carolina,"MSA counties 100,000 or over",03-MAR-11,1,5,1,Intimidation,1.0,School/College,6,7,1
153775,154922,2011,25,NC,North Carolina,"MSA counties 100,000 or over",04-JUN-11,1,5,1,Intimidation,1.0,Other/Unknown,24,7,1
153776,154923,2011,25,NC,North Carolina,"MSA counties 100,000 or over",17-SEP-11,0,4,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,31,7,0
153777,154924,2011,25,NC,North Carolina,"MSA counties 100,000 or over",28-SEP-11,0,4,2,Intimidation,2.0,Residence/Home,6,7,1
